n_cities,coord_variance,dist_mean,dist_std,dist_cv,density_proxy,nn_ratio,dist_skewness,max_min_ratio,label,winner,prolog_cost,prolog_time,aco_cost,aco_time,ga_cost,ga_time,prolog_score,aco_score,ga_score,decision_tier,sample_idx,region,spread_km,is_clustered,is_high_scatter
16.0,1.269056539985922,128.41793333333334,86.46160159426586,0.6732829235760882,0.07780117688977951,0.11855090722012346,0.16239367101723245,43.06109372671733,2,Genetic,-1.0,-1.0,746.3179999999999,0.04763839999213815,684.891,0.28127440018579364,-1.0,0.19618892800062895,0.24461249482791558,speed_quality_balance,81,Europe,298.6525057510986,1,0
17.0,29.008502130828376,714.110169117647,344.34532843393254,0.4822019673230601,0.013948965267808014,0.25267109726632947,0.05719593117054617,41.80325203252033,2,Genetic,-1.0,-1.0,6836.355999999998,0.06466359994374216,5687.0869999999995,0.3182134998496622,-1.0,0.19482691200450064,0.33804049790192925,speed_quality_balance,82,East Asia,720.2689457239438,0,1
5.0,25.921632036028853,723.3966,269.2744607047612,0.3722362818746469,0.004755122410714718,0.6489400143710932,0.4148259478736591,3.315236246095697,0,Prolog,3250.411,0.1502731000073254,3250.411,0.016473199939355254,3250.411,0.14156749984249473,1.0,0.0,0.0,prolog_decisive,83,North America,579.4047506388723,0,0
10.0,21.031304382892813,660.0364,357.6650724493455,0.5418868905553474,0.008925996770802056,0.2957876262581882,-0.07116002069064623,17.08781147657696,0,Prolog,3483.1069999999995,0.05292619997635484,3974.0349999999994,0.02481799991801381,3483.1069999999995,0.19374980009160936,1.0,0.0,0.06175,prolog_decisive,84,South America,670.6686478032109,0,0
20.0,2.345431663616593,205.13505789473683,129.4136431631933,0.630870434782536,0.0572098183018443,0.11152701169070617,0.20786229345353827,161.7907444668008,1,ACO,-1.0,-1.0,1297.8109999999997,0.07518919999711215,1312.6670000000001,0.4007897002156824,-1.0,0.20303879770923744,0.170282255646362,speed_quality_balance,85,Australia,382.5313299373774,1,0
14.0,5.889760003130945,321.7458681318681,197.74129919226874,0.6145884649285507,0.031047210876153766,0.07858442575353136,-0.2859746276064717,94.76689906032132,0,Prolog,1547.8149999999998,1.22648199996911,1568.2299999999998,0.051516100065782666,1554.6659999999995,0.2876482999417931,1.0,0.0,0.0043,prolog_decisive,86,Africa,416.9261757332131,1,0
14.0,25.222104408311885,723.7256923076923,323.0733609491879,0.44640305627264243,0.010484095698341656,0.33839981841216693,0.3865563650244711,12.948273160881524,0,Prolog,5100.772999999999,1.3925272999331355,5849.741999999999,0.03711489983834326,5465.022999999999,0.29189360002055764,1.0,0.0,0.0329,prolog_decisive,87,South Asia,859.9385324772812,0,1
19.0,39.606673625059926,809.2773099415206,399.93470131218197,0.49418746380160067,0.013304374511827137,0.2637614514487765,0.4076587274882783,45.06784914368453,2,Genetic,-1.0,-1.0,9141.172999999999,0.0768705999944359,7123.0070000000005,0.36056039994582534,-1.0,0.19385035200044515,0.3873839009646673,speed_quality_balance,88,Middle East,773.2440801353043,0,0
16.0,27.964886331157125,645.6239083333334,299.35269759173696,0.4636642071767612,0.01520736371694258,0.2929786173630058,0.14577202012914756,13.207632277508331,2,Genetic,-1.0,-1.0,5265.296999999999,0.12244409997947514,4016.330999999999,0.3050859998911619,-1.0,0.190204472001642,0.3933237118641679,speed_quality_balance,89,Europe,554.0686322350983,0,0
18.0,0.4356398674583451,80.51097385620915,50.56525373366224,0.628054180837145,0.12545445303690447,0.18494511242286704,0.14361967528943204,29.05523838913748,2,Genetic,-1.0,-1.0,574.847,0.06741979997605085,538.3799999999999,0.3094518000725657,-1.0,0.19460641600191594,0.22642969547998645,speed_quality_balance,90,East Asia,145.29451892537662,1,0
15.0,8.484203728606621,341.17310476190477,177.2981151174175,0.5196720158851588,0.026590929959574336,0.2027357931636212,0.04487828228363087,48.65363020329139,2,Genetic,2097.105,3.0275707999244332,2261.4059999999995,0.056204000022262335,2143.662,0.29353099991567433,-1.0,0.19550367999821902,0.22665510220874477,speed_quality_balance,91,North America,1023.9718490909146,1,0
14.0,98.0203490165156,1439.4053076923078,634.3651772036425,0.4407133792084408,0.005467812387632936,0.31643990978783565,0.37000226141606074,17.66474567326721,0,Prolog,9281.029,1.5349480998702347,10012.889,0.046114400029182434,9281.029,0.2599444999359548,1.0,0.0,0.03655,prolog_decisive,92,South America,1505.4864330127123,0,1
5.0,10.319768971317865,485.14390000000003,201.89701039314573,0.4161590208454558,0.00807702377656944,0.5594319541068123,-0.32075844263156666,6.244716249968883,0,Prolog,2021.819,0.1566701999399811,2021.819,0.012449299916625023,2021.819,0.1575930998660624,1.0,0.0,0.0,prolog_decisive,93,Australia,419.34835559574253,0,0
6.0,9.030114136993536,454.1517333333333,237.4685419936619,0.5228837072815207,0.011843957010250237,0.3489057842048678,-0.17536304253418145,23.000585741381236,0,Prolog,1830.2109999999998,0.002377200173214078,1896.7479999999998,0.013544299872592092,1830.2109999999998,0.15864569996483624,1.0,0.0,0.01755,prolog_decisive,94,Africa,444.52461624523767,0,0
6.0,0.1085620344873941,48.65013333333333,24.763883128100534,0.5090198408795154,0.08817834354424242,0.5056443832973394,0.6788980532847214,6.092050454678791,0,Prolog,227.01600000000002,0.0014927000738680363,229.489,0.01199220004491508,227.016,0.1433226999361068,1.0,0.0,0.0054,prolog_decisive,95,South Asia,203.04514750843265,1,0
20.0,14.618579787084126,432.7539368421053,323.60272805687015,0.7477753533988991,0.025399233339028715,0.05289010232239912,-0.1286371824343629,109.60513753125711,2,Genetic,-1.0,-1.0,2684.8959999999993,0.0769193999003619,2555.9100000000003,0.37774110003374517,-1.0,0.19384644800797105,0.22283236330745254,speed_quality_balance,96,Middle East,737.6523297525886,1,0
18.0,51.19077348799708,880.5932549019609,400.39619260607964,0.45468914323067006,0.01240430902844214,0.25110823980458563,0.07510163026836886,301.0240943267259,2,Genetic,-1.0,-1.0,7770.473999999997,0.05795200006105006,6259.98,0.35720089985989034,-1.0,0.195363839995116,0.3769350589924075,speed_quality_balance,97,Europe,739.7405122361416,0,1
12.0,12.62046493364963,482.25692424242425,198.7438734478115,0.41211201634899813,0.015246477855022858,0.3375723087627408,0.021180503683289942,21.946326984912194,0,Prolog,2660.4599999999996,0.23292600014247,3367.7429999999995,0.031155399978160858,2660.46,0.329567400040105,1.0,0.0,0.105,prolog_decisive,98,East Asia,453.8474844074584,0,0
12.0,10.126330847002961,399.05884848484845,193.2789040623751,0.4843368460471903,0.01925389462491198,0.2712594907016828,0.3008622127193973,14.372421148332052,0,Prolog,2198.65,0.2736265000421554,2430.2869999999994,0.040109600173309445,2198.6499999999996,0.254378599813208,1.0,0.0,0.04765,prolog_decisive,99,North America,366.3102553734317,0,0
17.0,9.022361928634615,394.00767647058825,262.61828296860944,0.6665308790962434,0.032700318757763865,0.11459958864641409,0.18069755770668128,366.7872601061658,1,ACO,-1.0,-1.0,2128.87,0.06579919997602701,2184.728,0.3253905999008566,-1.0,0.21519005186676884,0.1829911139365661,speed_quality_balance,100,South America,887.9710088485789,1,0
7.0,7.522436182076124,381.6682380952381,236.62374604138444,0.6199723278580479,0.013779276277869304,0.19968651407923088,-0.08171611976035605,40.577046106331345,0,Prolog,1533.3310000000001,0.036946000065654516,1533.331,0.014756500022485852,1533.331,0.16275169979780912,1.0,0.0,0.0,prolog_decisive,101,Australia,563.8252040289267,1,0
17.0,61.14852069895224,1101.1430220588236,557.1720898044963,0.5059942974190067,0.009532642208845905,0.23115835696691936,0.06250880407666862,21.864825425246195,2,Genetic,-1.0,-1.0,9227.262999999997,0.06708820001222193,8446.46,0.36447690008208156,-1.0,0.19463294399902226,0.2885371548249391,speed_quality_balance,102,Africa,1009.6091039118904,0,1
20.0,5.1637165067012845,321.27584736842107,148.43263589585848,0.4620099428938531,0.0362117115281237,0.2563348620027476,0.2932138200260134,17.3538818359375,2,Genetic,-1.0,-1.0,3296.952999999999,0.07906570006161928,2681.102,0.396616900106892,-1.0,0.19367474399507045,0.3228695551120287,speed_quality_balance,103,South Asia,318.68267016538675,0,0
8.0,5.808757716010925,335.24010714285714,142.00269640582263,0.4235850465985876,0.015534495700691223,0.3923553512764785,-0.26502035478677033,7.396941052061437,0,Prolog,1614.8930000000003,0.01132059982046485,1801.2069999999997,0.02558730007149279,1614.8929999999998,0.18144989991560578,1.0,0.0,0.0517,prolog_decisive,104,Middle East,297.48455606367065,0,0
11.0,0.4870891032698197,72.39358181818181,40.65438961055672,0.5615745013509785,0.1161928902796774,0.25283381475052913,0.0858905151166838,24.890129166002236,0,Prolog,395.76399999999995,0.10559640009887516,435.4719999999999,0.031413400080055,395.76399999999995,0.22113069985061884,1.0,0.0,0.0456,prolog_decisive,105,Europe,231.23783579909338,1,0
20.0,0.19090671835196896,49.63873157894737,32.97756345802325,0.6643514531706848,0.253354317900395,0.11687849015184344,0.17938057198700752,36.78451492537313,2,Genetic,-1.0,-1.0,335.47099999999995,0.0753077999688685,288.02199999999993,0.3888579998165369,-1.0,0.19397537600249054,0.2822342232359757,speed_quality_balance,106,East Asia,120.80313096436464,1,0
10.0,178.14922249100545,1845.6718,828.5578142066316,0.44891936594936954,0.0033906358425691554,0.22735109243149296,-0.3608521469367118,21.162835197773376,0,Prolog,9697.241,0.061468500178307295,9771.588,0.026910599786788225,9697.241,0.19266780000180006,1.0,0.0,0.0038,prolog_decisive,107,North America,1558.421178047423,0,1
14.0,32.08932105356875,820.5030329670329,388.2218660616137,0.47315104327860796,0.00959250342952481,0.3282357502050203,0.24016817258936315,12.919670457859434,0,Prolog,5786.620000000001,1.1864113002084196,6420.732999999999,0.04402739997021854,5985.262,0.25408270000480115,1.0,0.0,0.0339,prolog_decisive,108,South America,824.3006388472538,0,0
14.0,22.43717824912045,667.2382747252747,299.89403009726533,0.4494556764159583,0.012715747054117859,0.2915075578961422,0.03362757171612285,53.33857405451915,0,Prolog,4110.61,1.3479173998348415,4476.722,0.04496789979748428,4110.61,0.26036670012399554,1.0,0.0,0.0409,prolog_decisive,109,Australia,625.2370552686291,0,0
6.0,12.223935150837436,506.95706666666666,313.2398054263361,0.6178823139520351,0.010251344344839984,0.20823952744979324,-0.28047774670332637,36.25017068958592,0,Prolog,1921.8169999999998,0.14595030015334487,1921.8169999999996,0.014089500065892935,1921.8169999999996,0.1625958001241088,1.0,0.0,0.0,prolog_decisive,110,Africa,597.0288068988739,1,0
19.0,0.20995407565422225,59.65652631578947,37.16916392480722,0.6230527692486437,0.21157620067792154,0.1691498878668589,0.20236009189533444,62.72438330170778,1,ACO,-1.0,-1.0,408.9599999999999,0.07809110009111464,416.515,0.34971079998649657,-1.0,0.20826359395374475,0.1722330900767345,speed_quality_balance,111,South Asia,159.4091489986342,1,0
9.0,93.26403448734763,1206.0724444444445,615.974127470214,0.5107273035774823,0.004122491937603231,0.496728407322501,0.6358187122975408,11.755789185467343,0,Prolog,7367.2210000000005,0.024191400036215782,8700.786999999998,0.021009499905630946,7386.94,0.1839872000273317,1.0,0.0,0.0755,prolog_decisive,112,Middle East,1325.2388398374435,0,1
17.0,14.023931329772614,416.34561029411765,194.71022932731017,0.467664902698894,0.026388367133294826,0.20267028225260322,-0.1770627467423442,59.95394380369997,1,ACO,-1.0,-1.0,2465.7439999999997,0.0762607001233846,2514.1749999999997,0.3194768000394106,-1.0,0.2093096862157102,0.18846578732661978,speed_quality_balance,113,Europe,361.79395637717005,0,0
17.0,13.432213166135494,477.24199264705885,213.58720223215678,0.44754486303160207,0.02286912087418784,0.23217534340352147,-0.0887760113598851,14.298782958416496,2,Genetic,-1.0,-1.0,3775.586,0.06334150000475347,3164.7870000000003,0.31211569998413324,-1.0,0.19493267999961972,0.31788371463392784,speed_quality_balance,114,East Asia,425.1773312981065,0,0
13.0,2.093460001472815,185.51560256410258,124.4631134143911,0.6709037498416579,0.04768265690228664,0.15428020187948804,0.10832749867856138,37.57750507473704,0,Prolog,925.123,0.513543700100854,1048.2109999999998,0.04793120012618601,928.045,0.24208880006335676,1.0,0.0,0.0573,prolog_decisive,115,North America,300.5935980244504,1,0
9.0,4.762153914960553,310.04580555555555,177.03633008444268,0.5710005647946765,0.02170063415283922,0.13056601224424816,-0.557737795338864,28.543085193028176,0,Prolog,1313.4389999999999,0.09709490020759404,1342.3639999999998,0.021438000025227666,1313.4389999999999,0.18304299982264638,1.0,0.0,0.01075,prolog_decisive,116,South America,387.78120914970054,1,0
6.0,74.68161360054555,1164.8632,790.668836663003,0.6787654006607841,0.003332244963276606,0.44894527815226143,0.5340224052695749,13.060227165761978,0,Prolog,5530.445999999999,0.005298899952322245,5530.445999999999,0.10238309996202588,5530.446,0.19987830007448792,1.0,0.0,0.0,prolog_decisive,117,Australia,1086.2066743697228,0,1
5.0,25.323419134218437,799.8222,298.32388550359155,0.3729877534076843,0.005314055845389932,0.6008110302514734,-0.09304005369075816,4.93802797316245,0,Prolog,3171.2079999999996,0.0015040000434964895,3171.2079999999996,0.010281899943947792,3171.2079999999996,0.13577329996041954,1.0,0.0,0.0,prolog_decisive,118,Africa,556.9339169657661,0,0
8.0,6.028071911925202,361.92914285714284,173.18168502383233,0.47849610467038,0.014508129723293225,0.3664232422763098,-0.03625433526469997,14.70325550394701,0,Prolog,1807.978,0.006825600052252412,1999.6659999999997,0.024662199895828962,1807.978,0.17889670003205538,1.0,0.0,0.04795,prolog_decisive,119,South Asia,326.3890134111915,0,0
13.0,6.370227622682682,287.9515,180.34539282214303,0.6263047520924289,0.03617579779640133,0.15899579242711678,-0.14767882465483645,51.098165401978676,0,Prolog,1449.3279999999997,0.5098158000037074,1548.5599999999995,0.04072679998353124,1449.3279999999997,0.2315380999352783,1.0,0.0,0.03205,prolog_decisive,120,Middle East,570.0809930559393,1,0
6.0,6.119159956136437,287.2414,206.4336531575541,0.7186765318563205,0.014520511361648124,0.2489108464169858,-0.015665882905440753,28.7800275211323,0,Prolog,1225.8059999999998,0.07718389993533492,1225.8059999999998,0.013250899966806173,1225.8059999999998,0.14053949993103743,1.0,0.0,0.0,prolog_decisive,121,Europe,385.4744414540822,1,0
9.0,53.5995227567558,977.9496111111112,467.5121154209849,0.4780533783226464,0.005497203249114887,0.41690366573647025,0.6103505524655073,8.607144005530635,0,Prolog,5365.1410000000005,0.01788999978452921,5727.091999999999,0.03293159999884665,5365.141,0.1977225998416543,1.0,0.0,0.0316,prolog_decisive,122,East Asia,857.7435918516296,0,1
6.0,9.046005897851861,439.366,205.69793257233613,0.46816989155359345,0.01031104772125858,0.48424472231958476,0.5363393880044617,6.394723996998462,0,Prolog,1880.4009999999998,0.00413680006749928,1913.0589999999997,0.01039640000090003,1880.4009999999998,0.1526587000116706,1.0,0.0,0.00855,prolog_decisive,123,North America,430.12406471519836,0,0
18.0,1.9896028123739813,203.860522875817,94.08864784351361,0.4615344183180985,0.047788457306210744,0.3046478336784153,0.2305517448880873,15.786099542568444,1,ACO,-1.0,-1.0,1751.3419999999996,0.06973650003783405,1742.7249999999997,0.36439480003900826,-1.0,0.19442107999697328,0.17677420032034594,speed_quality_balance,124,South America,226.31532489953918,0,0
13.0,5.302689594102367,272.52002564102565,208.09484677665458,0.7635946983608665,0.030912781226411355,0.1460090300585767,0.795065664525341,47.842291325695584,0,Prolog,1656.6699999999998,0.5586963000241667,1764.2799999999997,0.04057499999180436,1656.6699999999998,0.24520869995467365,1.0,0.0,0.0305,prolog_decisive,125,Australia,675.1012798363181,1,0
8.0,2.3374815609704047,219.97089285714287,131.99583574068305,0.600060462664967,0.0395939995795721,0.2347003702600263,0.02109619700958727,13.55886616699053,0,Prolog,984.904,0.0866882000118494,984.904,0.02498760004527867,984.904,0.1604224001057446,1.0,0.0,0.0,prolog_decisive,126,Africa,385.3222940235113,1,0
14.0,29.851319568699,791.5376923076924,360.4309926603498,0.4553554381087393,0.010686554683418028,0.30118239043131095,0.20942152436436048,94.53865350488022,0,Prolog,5406.988,1.1937019999604672,7034.902,0.042127199936658144,5406.988,0.25672179996035993,1.0,0.0,0.1157,prolog_decisive,127,South Asia,836.3803934544098,0,1
19.0,37.1902858880308,789.8704736842105,378.39763765759136,0.4790628973540722,0.013055095507980643,0.2480685873946421,0.4240512713892029,18.474423011565513,2,Genetic,-1.0,-1.0,7545.085999999999,0.07867989991791546,7040.9439999999995,0.37559830001555383,-1.0,0.19370560800656678,0.2605962327512352,speed_quality_balance,128,Middle East,765.3361559701011,0,0
6.0,23.29969478686162,567.0525333333334,332.42197465708483,0.5862278274342451,0.006379521652004979,0.5492721544435388,0.5736728507986041,9.852217401872325,0,Prolog,2932.7839999999997,0.1568952000234276,2932.7839999999997,0.010811000131070614,2932.784,0.14838699996471405,1.0,0.0,0.0,prolog_decisive,129,Europe,536.9847257469471,0,0
17.0,1.7238124360125513,162.3592794117647,90.0749294370992,0.5547876891511523,0.06582035654956189,0.08281234672813045,-0.39203626137781694,45.27204874333587,2,Genetic,-1.0,-1.0,970.8559999999999,0.06302480003796518,876.4900000000001,0.3036859999410808,-1.0,0.1949580159969628,0.2551879409857624,speed_quality_balance,130,East Asia,243.4931154349857,1,0
19.0,8.44130287837454,356.5880467836257,235.77798281629646,0.6612055141583709,0.02910330932899991,0.15608324943770194,0.17002600318218944,37.89396070602114,2,Genetic,-1.0,-1.0,2644.2609999999995,0.07548320014029741,2310.459,0.3466401998884976,-1.0,0.1939613439887762,0.281699210124373,speed_quality_balance,131,North America,1119.5697247725234,1,0
13.0,87.6870252170924,1365.6883333333333,594.723401463163,0.4354752010010798,0.005866322834818944,0.3722868218327773,0.11826705181003316,27.209778167582947,0,Prolog,8327.573,0.5591166000813246,9705.889999999998,0.050967999966815114,8434.844000000001,0.25978150009177625,1.0,0.0,0.0655,prolog_decisive,132,South America,1337.6258046797432,0,1
6.0,10.065894574376877,478.6802,223.73900438925114,0.46740810334175326,0.008862679032070846,0.534835505347133,0.6087207898258412,5.331650271795375,0,Prolog,2307.5609999999997,0.07259930018335581,2533.7079999999996,0.014856199966743588,2307.5609999999997,0.1548236000817269,1.0,0.0,0.04465,prolog_decisive,133,Australia,491.2678789431701,0,0
9.0,15.384624587908977,553.8768611111111,325.4882042014522,0.5876544536424627,0.010647881320806324,0.28383103805614235,0.36305597814184276,32.184613244296045,0,Prolog,2762.8869999999997,0.01845939992927015,2762.8869999999997,0.033155899960547686,2762.8869999999997,0.1874989999923855,1.0,0.0,0.0,prolog_decisive,134,Africa,618.7052563140148,0,0
12.0,0.6773826042831896,112.07624242424242,73.8450376923847,0.6588821689155042,0.07199504765794827,0.1604094047450383,-0.10725850733512177,51.80614382127065,0,Prolog,578.9060000000001,0.25917880004271865,614.4359999999999,0.04281829996034503,578.906,0.23677759990096092,1.0,0.0,0.0289,prolog_decisive,135,South Asia,149.7026286164603,1,0
14.0,0.2625844937856838,68.2489010989011,32.3841017730855,0.47449997365022667,0.12055826758075588,0.3420128327952791,0.10685885428909844,14.762350936967632,0,Prolog,447.181,1.2830918000545353,496.3659999999999,0.03870710008777678,447.181,0.26866830000653863,1.0,0.0,0.04955,prolog_decisive,136,Middle East,350.1502344978615,1,0
16.0,79.22250526023274,1058.7190416666667,484.0294600415419,0.4571840507180908,0.009405912922456386,0.25595299775983216,0.2090058116336,46.61343702743573,2,Genetic,-1.0,-1.0,9255.105999999998,0.05930990003980696,6991.898,0.31134409992955625,-1.0,0.19525520799681545,0.4207213929493825,speed_quality_balance,137,Europe,920.9831208434243,0,1
7.0,19.16004884182924,606.2482857142857,236.6548511812776,0.3903596212275459,0.009251974255618124,0.4957304150256213,-0.33247367520733206,8.103765317016428,0,Prolog,2955.536,0.15443899994716048,2955.5359999999996,0.018807699903845787,2955.5359999999996,0.17413599998690188,1.0,0.0,0.0,prolog_decisive,138,East Asia,486.13322003088183,0,0
6.0,109.37264643066719,1457.9084666666668,531.2279166736712,0.3643767279082069,0.0028733732441792352,0.5494495607794673,-0.08234112858412869,6.8447175717198405,0,Prolog,6450.705,0.0026936000213027,6450.705,0.014059500070288777,6450.705,0.16092039993964136,1.0,0.0,0.0,prolog_decisive,139,North America,1140.3825847679984,0,0
20.0,6.545977695672326,352.81145263157896,196.95541382512616,0.5582455228027859,0.035427471014577494,0.059778388265710906,-0.600943365176705,102.99223784417106,1,ACO,-1.0,-1.0,1968.5469999999993,0.10129019990563393,1922.8239999999996,0.4826380000449717,-1.0,0.19189678400754928,0.18651635840491498,speed_quality_balance,140,South America,527.4154519189813,1,0
12.0,5.981803767374293,341.2984393939394,194.57892521164533,0.5701137267347861,0.023151806586681044,0.11990703328736065,-0.011778296705530555,47.63845089903181,0,Prolog,1748.8339999999998,0.24297189991921186,1838.4459999999997,0.03399819997139275,1748.834,0.2346996001433581,1.0,0.0,0.02435,prolog_decisive,141,Australia,474.09810745438244,1,0
18.0,140.43557670426966,1687.8841633986929,748.4438132993669,0.44342131381357003,0.006655861105917667,0.22333954305176681,-0.2033773075753548,65.61391530521011,2,Genetic,-1.0,-1.0,15252.750999999998,0.06933289999142289,10480.742,0.36380349984392524,-1.0,0.1944533680006862,0.47118546774389514,speed_quality_balance,142,Africa,1447.5877798034692,0,1
6.0,8.70840842414746,448.3236666666667,205.8323526111049,0.45911551835193076,0.008802265554756503,0.5912811502998948,0.8328953687809437,5.2720662803869125,0,Prolog,2143.521,0.026879799785092473,2143.5209999999997,0.013519699918106198,2143.5209999999997,0.16684650001116097,1.0,0.0,0.0,prolog_decisive,143,South Asia,451.1454344270444,0,0
10.0,3.5501326576506846,252.54951111111114,111.98374889333466,0.44341304958640976,0.025599749309173463,0.3377476346112287,-0.30104139734658664,39.996506245086906,0,Prolog,1221.773,0.05335549986921251,1221.773,0.020036200061440468,1221.773,0.2252818001434207,1.0,0.0,0.0,prolog_decisive,144,Middle East,246.59646676338426,0,0
6.0,0.8413147137475131,113.07666666666667,50.36278315670103,0.4453861671140615,0.041631116000965813,0.34286324912301386,-0.4703096503160317,12.771860710517059,0,Prolog,458.444,0.007492300122976303,458.44399999999996,0.013076100032776594,458.44399999999996,0.164704600116238,1.0,0.0,0.0,prolog_decisive,145,Europe,226.06596686354823,1,0
5.0,1.1832658708137203,156.59980000000002,108.40338754282544,0.692231966725535,0.04555531439891888,0.16862984499341635,-0.36895930793215514,33.2816077953715,0,Prolog,567.185,0.001294800080358982,567.185,0.01133290003053844,567.185,0.15362080000340939,1.0,0.0,0.0,prolog_decisive,146,East Asia,248.1557813099042,1,0
19.0,105.61804764640829,1287.9771169590642,615.0448705151646,0.47752779332547146,0.007587060433034083,0.25290078275745037,0.43258493909744244,16.2992224058855,2,Genetic,-1.0,-1.0,11604.658999999996,0.08172200014814734,9928.269,0.36042889999225736,-1.0,0.19346223998814824,0.3367323754836379,speed_quality_balance,147,North America,1322.3864358083918,0,1
11.0,4.2726190218028215,310.6764,123.89310472743686,0.3987850532819257,0.022124458542576005,0.3619714918802973,0.06083620035142552,18.494668228650387,0,Prolog,1846.635,0.11200770013965666,1865.8899999999999,0.03133330005221069,1858.5269999999998,0.24346009991131723,1.0,0.0,0.00195,prolog_decisive,148,South America,287.41075261433787,0,0
9.0,15.05056406963796,527.7586388888889,301.38993889083224,0.5710753300511772,0.010091825666062607,0.38039653122157957,0.7399923907220857,41.92496996850752,0,Prolog,3227.2999999999993,0.025632400065660477,3467.6279999999992,0.03331490000709891,3227.3,0.23531809984706342,1.0,0.0,0.03465,prolog_decisive,149,Australia,670.7595473065031,0,0
14.0,0.6836945378146427,111.2801868131868,65.78865183830236,0.5911982512102176,0.06973238713669738,0.2211746569420798,0.008459240047389514,27.58337669094693,0,Prolog,698.9490000000001,1.2666391001548618,820.5369999999998,0.05677500017918646,718.105,0.2751944998744875,1.0,0.0,0.0624,prolog_decisive,150,Africa,330.02198558461805,1,0
6.0,1.1968878342677605,172.5222,66.15726355001897,0.383471017353239,0.02506353150412383,0.4804367206075509,-0.1688580937059413,4.695766607988242,0,Prolog,701.249,0.1592265998478979,701.2489999999999,0.019496999913826585,701.249,0.16737410007044673,1.0,0.0,0.0,prolog_decisive,151,South Asia,422.1708811310858,1,0
20.0,154.57281067929006,1575.2458473684212,780.5823768328786,0.4955305091817294,0.007726075711709888,0.22529775310494474,-0.000914685794395801,28.9891294460111,2,Genetic,-1.0,-1.0,11829.167999999996,0.07939269999042153,11616.713999999996,0.40607809997163713,-1.0,0.1936485840007663,0.2318818969132213,speed_quality_balance,152,Middle East,1376.4065788038367,0,1
13.0,1.7460060084465756,163.18698717948718,73.81327408148239,0.452323284823539,0.04557604093720867,0.32883419484569576,0.16597037513264298,17.859073466436794,0,Prolog,1102.9409999999998,0.5539116999134421,1357.1059999999998,0.03980750008486211,1102.941,0.27520789997652173,1.0,0.0,0.09365,prolog_decisive,153,Europe,173.87025332456412,0,0
19.0,12.382578214994144,464.6561695906433,220.13502552871225,0.4737589640155831,0.021892479311844668,0.2444025611341493,0.33217133855712516,74.965557758684,2,Genetic,-1.0,-1.0,3921.0709999999995,0.08091389993205667,3458.0949999999993,0.37669810000807047,-1.0,0.1935268880054355,0.27670582060062315,speed_quality_balance,154,East Asia,484.01971033321564,0,0
9.0,16.7685720959141,491.0765277777778,281.8813975544488,0.5740070673506227,0.012588161775127948,0.19557712067393884,-0.18446734786712465,14.692159244039994,0,Prolog,2283.8379999999997,0.09117799997329712,2355.2679999999996,0.01830779993906617,2283.8379999999997,0.20947439991869032,1.0,0.0,0.01515,prolog_decisive,155,North America,997.5933353874535,1,0
19.0,3.9348110658982276,263.55573684210526,172.27536008228356,0.6536581678944546,0.04474355339269557,0.10968637613655674,0.1696274187488276,70.69468390804597,2,Genetic,-1.0,-1.0,1675.2479999999998,0.07800370012409985,1546.019,0.3791839999612421,-1.0,0.19375970399007203,0.23531226741542627,speed_quality_balance,156,South America,444.76208737164967,1,0
19.0,84.54652066513422,1267.4459532163744,615.4718948077606,0.4856001103998863,0.008241959989398097,0.24989600811519197,0.23356882800413756,78.39399482582903,1,ACO,-1.0,-1.0,10486.865999999998,0.07517250021919608,11452.52,0.387659200001508,-1.0,0.26144062922598466,0.2189872639998794,speed_quality_balance,157,Australia,1228.3798336476877,0,1
18.0,29.233779167022618,764.3100718954249,384.80831675549507,0.5034714717303185,0.01405519531004802,0.18862225448811573,0.2555034157771129,30.2728373670188,2,Genetic,-1.0,-1.0,5478.324999999999,0.07218239991925657,5306.093000000001,0.35754190012812614,-1.0,0.1942254080064595,0.22578147241239327,speed_quality_balance,158,Africa,728.0274986533644,0,0
10.0,3.322970506225387,269.9563333333333,113.59336714243291,0.42078422735936155,0.023315477814350293,0.31299506463390997,-0.1014417065482592,21.103489668181428,0,Prolog,1527.2230000000002,0.12494949996471405,1748.4909999999998,0.05657289992086589,1527.2230000000002,0.22095369989983737,1.0,0.0,0.06325,prolog_decisive,159,South Asia,274.8385110780605,0,0
20.0,0.5179121100398296,94.15302105263159,62.889034709094254,0.667944947554463,0.12569901156006255,0.15784995355265452,0.27444799749118,81.1001652892562,2,Genetic,-1.0,-1.0,856.9449999999997,0.08513379981741309,723.39,0.4023320998530835,-1.0,0.19318929601460696,0.29301145778136267,speed_quality_balance,160,Middle East,253.03504777646134,1,0
6.0,1.5382379766266179,174.33673333333334,77.49732501660228,0.44452665559831683,0.025995945382777257,0.38952586393152555,0.11349538729264759,11.414502883103268,0,Prolog,778.8910000000001,0.006680899998173118,778.891,0.018903600051999092,778.891,0.1588151000905782,1.0,0.0,0.0,prolog_decisive,161,Europe,584.761269022328,1,0
20.0,69.00679362474223,1070.716905263158,488.6603988007703,0.4563861805102149,0.012416161583598229,0.1933580192694504,-0.05319814308785841,68.98645706601779,2,Genetic,-1.0,-1.0,8472.078999999998,0.07679760013706982,7230.727000000001,0.40394779993221164,-1.0,0.19385619198903442,0.33490234642144473,speed_quality_balance,162,East Asia,833.897187986061,0,1
